id,ship_type,date,lon,lat
1447,TIE Fighter,2019-08-10 12:00:00,-19.9171325,27.516154
1448,TIE Fighter,2019-08-23 12:00:00,-19.9483425,27.557943
1449,TIE Fighter,2019-08-23 12:00:00,-19.9288875,27.531601
1450,TIE bomber,2019-08-23 12:00:00,-19.9280305,27.530484
1451,TIE Fighter,2019-08-23 12:00:00,-19.9152725,27.517197
1452,Imperial SpaceShuttle,2019-08-23 12:00:00,-19.9491815,27.555719
1453,TIE Fighter,2019-08-23 12:00:00,-19.9503185,27.552944
1454,TIE Fighter,2019-08-23 12:00:00,-19.9510595,27.552838
1455,TIE Fighter,2019-08-23 12:00:00,-19.9458865,27.552157
1456,TIE Fighter,2019-08-23 12:00:00,-19.9501465,27.552052
1457,TIE Fighter,2019-08-23 12:00:00,-19.9509045,27.551941
1458,TIE Fighter,2019-08-23 12:00:00,-19.9489515,27.551055
1459,Imperial SpaceShuttle,2019-08-23 12:00:00,-19.9453045,27.549899
1460,Civilian Star Shuttle,2019-08-23 12:00:00,-19.9353595,27.548821
1461,TIE Fighter,2019-08-23 12:00:00,-19.9478195,27.548691
1462,Imperial SpaceShuttle,2019-08-23 12:00:00,-19.9491315,27.547032
1463,Imperial SpaceShuttle,2019-08-23 12:00:00,-19.9457045,27.546883
1464,Imperial SpaceShuttle,2019-08-23 12:00:00,-19.9374345,27.543342
1465,TIE bomber,2019-08-23 12:00:00,-19.9317055,27.534413
1466,Imperial SpaceShuttle,2019-08-23 12:00:00,-19.9332495,27.534314
1467,Imperial SpaceShuttle,2019-08-23 12:00:00,-19.9325015,27.533169
1468,TIE bomber,2019-08-23 12:00:00,-19.9309775,27.532916
1469,Civilian Star Shuttle,2019-08-23 12:00:00,-19.9284315,27.532804
1470,Imperial SpaceShuttle,2019-08-23 12:00:00,-19.9274305,27.531772
1471,TIE Fighter,2019-08-23 12:00:00,-19.9260005,27.530277
1472,TIE bomber,2019-08-23 12:00:00,-19.9271145,27.528795
1473,TIE bomber,2019-08-23 12:00:00,-19.9259345,27.527881
1474,TIE bomber,2019-08-23 12:00:00,-19.9273895,27.527458
1475,TIE bomber,2019-08-23 12:00:00,-19.9261985,27.526584
1476,Imperial SpaceShuttle,2019-08-23 12:00:00,-19.9228165,27.522277
1477,TIE Fighter,2019-08-23 12:00:00,-19.9163475,27.520905
1478,TIE Fighter,2019-08-23 12:00:00,-19.9156145,27.520844
1479,TIE Fighter,2019-08-23 12:00:00,-19.9209105,27.519838
1480,TIE Fighter,2019-08-23 12:00:00,-19.9178765,27.519286
1481,Imperial SpaceShuttle,2019-08-23 12:00:00,-19.9192535,27.518183
1482,TIE Fighter,2019-08-23 12:00:00,-19.9188755,27.51744
1483,TIE Fighter,2019-08-23 12:00:00,-19.9148975,27.516627
1484,TIE Fighter,2019-08-23 12:00:00,-19.9181565,27.51651
1485,TIE Fighter,2019-08-23 12:00:00,-19.9182855,27.516703
1486,TIE Fighter,2019-08-23 12:00:00,-19.9154665,27.516332
1487,TIE Fighter,2019-08-23 12:00:00,-19.9171385,27.516151
1488,TIE Fighter,2019-09-22 12:00:00,-19.9483455,27.557957
1489,Imperial SpaceShuttle,2019-09-22 12:00:00,-19.9491835,27.555735
1490,Imperial SpaceShuttle,2019-09-22 12:00:00,-19.9527935,27.553476
1491,TIE Fighter,2019-09-22 12:00:00,-19.9503145,27.55295
1492,TIE Fighter,2019-09-22 12:00:00,-19.9510505,27.552831
1493,TIE Fighter,2019-09-22 12:00:00,-19.9458895,27.552164
1494,TIE Fighter,2019-09-22 12:00:00,-19.9501495,27.552063
1495,TIE Fighter,2019-09-22 12:00:00,-19.9509055,27.551944
1496,TIE Fighter,2019-09-22 12:00:00,-19.9489485,27.551058
1497,Imperial SpaceShuttle,2019-09-22 12:00:00,-19.9453105,27.549922
1498,Civilian Star Shuttle,2019-09-22 12:00:00,-19.9353655,27.548819
1499,Imperial SpaceShuttle,2019-09-22 12:00:00,-19.9284265,27.532813
1500,Civilian Star Shuttle,2019-09-22 12:00:00,-19.9274295,27.531785
1501,TIE Fighter,2019-09-22 12:00:00,-19.9288845,27.53162
1502,TIE bomber,2019-09-22 12:00:00,-19.9280285,27.530504
1503,TIE Fighter,2019-09-22 12:00:00,-19.9259935,27.530268
1504,TIE bomber,2019-09-22 12:00:00,-19.9271105,27.528803
1505,TIE bomber,2019-09-22 12:00:00,-19.9259345,27.527901
1506,TIE bomber,2019-09-22 12:00:00,-19.9273875,27.527459
1507,TIE bomber,2019-09-22 12:00:00,-19.9261875,27.526587
1508,Imperial SpaceShuttle,2019-09-22 12:00:00,-19.9228105,27.522268
1509,TIE Fighter,2019-09-22 12:00:00,-19.9163445,27.520921
1510,TIE Fighter,2019-09-22 12:00:00,-19.9156105,27.52085
1511,TIE Fighter,2019-09-22 12:00:00,-19.9209045,27.519839
1512,TIE Fighter,2019-09-22 12:00:00,-19.9178715,27.519285
1513,Imperial SpaceShuttle,2019-09-22 12:00:00,-19.9192575,27.518225
1514,TIE Fighter,2019-09-22 12:00:00,-19.9188755,27.517455
1515,TIE Fighter,2019-09-22 12:00:00,-19.9152675,27.517196
1516,TIE Fighter,2019-09-22 12:00:00,-19.9148915,27.516626
1517,TIE Fighter,2019-09-22 12:00:00,-19.9181575,27.516527
1518,TIE Fighter,2019-09-22 12:00:00,-19.9478165,27.548685
1519,Imperial SpaceShuttle,2019-09-22 12:00:00,-19.9491355,27.547069
1520,Imperial SpaceShuttle,2019-09-22 12:00:00,-19.9457075,27.546896
1521,Imperial SpaceShuttle,2019-09-22 12:00:00,-19.9374335,27.543377
1522,TIE bomber,2019-09-22 12:00:00,-19.9317035,27.534422
1523,Imperial SpaceShuttle,2019-09-22 12:00:00,-19.9332525,27.53433
1524,Imperial SpaceShuttle,2019-09-22 12:00:00,-19.9325035,27.533172
1525,TIE bomber,2019-09-22 12:00:00,-19.9309765,27.532936
1526,TIE Fighter,2019-09-22 12:00:00,-19.9182875,27.51672
1527,TIE Fighter,2019-09-22 12:00:00,-19.9154625,27.516336
1528,TIE Fighter,2019-09-22 12:00:00,-19.9171335,27.516159
1529,TIE Fighter,2019-09-22 12:00:00,-19.9177965,27.516102
1530,TIE Fighter,2019-10-30 12:00:00,-19.9288725,27.531603
1531,TIE Fighter,2019-10-30 12:00:00,-19.9188635,27.51744
1532,TIE Fighter,2019-10-30 12:00:00,-19.9483315,27.557942
1533,Imperial SpaceShuttle,2019-10-30 12:00:00,-19.9491645,27.555717
1534,TIE Fighter,2019-10-30 12:00:00,-19.9503145,27.552948
1535,TIE Fighter,2019-10-30 12:00:00,-19.9510565,27.552837
1536,TIE Fighter,2019-10-30 12:00:00,-19.9458835,27.552146
1537,TIE Fighter,2019-10-30 12:00:00,-19.9501415,27.552047
1538,TIE Fighter,2019-10-30 12:00:00,-19.9509035,27.551939
1539,TIE Fighter,2019-10-30 12:00:00,-19.9489485,27.551047
1540,Imperial SpaceShuttle,2019-10-30 12:00:00,-19.9452855,27.549893
1541,Civilian Star Shuttle,2019-10-30 12:00:00,-19.9353565,27.548819
1542,TIE Fighter,2019-10-30 12:00:00,-19.9478205,27.548685
1543,Imperial SpaceShuttle,2019-10-30 12:00:00,-19.9491215,27.547022
1544,Imperial SpaceShuttle,2019-10-30 12:00:00,-19.9457015,27.546878
1545,Imperial SpaceShuttle,2019-10-30 12:00:00,-19.9374195,27.54334
1546,TIE bomber,2019-10-30 12:00:00,-19.9317065,27.534412
1547,Imperial SpaceShuttle,2019-10-30 12:00:00,-19.9332345,27.534305
1548,Imperial SpaceShuttle,2019-10-30 12:00:00,-19.9324865,27.533154
1549,TIE bomber,2019-10-30 12:00:00,-19.9309715,27.532912
1550,Imperial SpaceShuttle,2019-10-30 12:00:00,-19.9284235,27.532802
1551,Imperial SpaceShuttle,2019-10-30 12:00:00,-19.9274195,27.531772
1552,TIE bomber,2019-10-30 12:00:00,-19.9280235,27.530481
1553,TIE Fighter,2019-10-30 12:00:00,-19.9260005,27.530272
1554,TIE bomber,2019-10-30 12:00:00,-19.9271115,27.528791
1555,TIE bomber,2019-10-30 12:00:00,-19.9259135,27.527881
1556,TIE bomber,2019-10-30 12:00:00,-19.9273845,27.527465
1557,TIE bomber,2019-10-30 12:00:00,-19.9261925,27.526583
1558,Imperial SpaceShuttle,2019-10-30 12:00:00,-19.9228185,27.522279
1559,TIE Fighter,2019-10-30 12:00:00,-19.9163385,27.520903
1560,TIE Fighter,2019-10-30 12:00:00,-19.9156055,27.520844
1561,TIE Fighter,2019-10-30 12:00:00,-19.9209055,27.519846
1562,TIE Fighter,2019-10-30 12:00:00,-19.9178755,27.519291
1563,Imperial SpaceShuttle,2019-10-30 12:00:00,-19.9192165,27.518184
1564,TIE Fighter,2019-10-30 12:00:00,-19.9152715,27.517198
1565,TIE Fighter,2019-10-30 12:00:00,-19.9148965,27.516629
1566,TIE Fighter,2019-10-30 12:00:00,-19.9181435,27.516505
1567,TIE Fighter,2019-10-30 12:00:00,-19.9182715,27.516699
1568,TIE Fighter,2019-10-30 12:00:00,-19.9154625,27.516336
1569,TIE Fighter,2019-10-30 12:00:00,-19.9171325,27.516155
1570,TIE Fighter,2019-11-08 12:00:00,-19.9483205,27.557961
1571,Imperial SpaceShuttle,2019-11-08 12:00:00,-19.9491465,27.555745
1572,TIE Fighter,2019-11-08 12:00:00,-19.9503085,27.552949
1573,TIE Fighter,2019-11-08 12:00:00,-19.9510555,27.552833
1574,TIE Fighter,2019-11-08 12:00:00,-19.9458875,27.552174
1575,TIE Fighter,2019-11-08 12:00:00,-19.9501365,27.552063
1576,TIE Fighter,2019-11-08 12:00:00,-19.9508995,27.551947
1577,TIE Fighter,2019-11-08 12:00:00,-19.9489435,27.551058
1578,Imperial SpaceShuttle,2019-11-08 12:00:00,-19.9452715,27.549929
1579,Civilian Star Shuttle,2019-11-08 12:00:00,-19.9353485,27.548812
1580,TIE Fighter,2019-11-08 12:00:00,-19.9478165,27.54869
1581,Imperial SpaceShuttle,2019-11-08 12:00:00,-19.9491065,27.547078
1582,Imperial SpaceShuttle,2019-11-08 12:00:00,-19.9456915,27.546896
1583,Imperial SpaceShuttle,2019-11-08 12:00:00,-19.9374025,27.543381
1584,Civilian Star Shuttle,2019-11-08 12:00:00,-19.9360415,27.53713
1585,TIE bomber,2019-11-08 12:00:00,-19.9316975,27.534424
1586,Imperial SpaceShuttle,2019-11-08 12:00:00,-19.9332165,27.534338
1587,Imperial SpaceShuttle,2019-11-08 12:00:00,-19.9324735,27.533176
1588,TIE bomber,2019-11-08 12:00:00,-19.9309685,27.532928
1589,Imperial SpaceShuttle,2019-11-08 12:00:00,-19.9284135,27.532812
1590,Imperial SpaceShuttle,2019-11-08 12:00:00,-19.9274055,27.531787
1591,TIE Fighter,2019-11-08 12:00:00,-19.9288635,27.531624
1592,TIE bomber,2019-11-08 12:00:00,-19.9280325,27.53049
1593,TIE Fighter,2019-11-08 12:00:00,-19.9260025,27.530259
1594,TIE bomber,2019-11-08 12:00:00,-19.9270955,27.528808
1595,TIE bomber,2019-11-08 12:00:00,-19.9259055,27.527904
1596,TIE bomber,2019-11-08 12:00:00,-19.9273785,27.527473
1597,TIE bomber,2019-11-08 12:00:00,-19.9261875,27.526586
1598,Imperial SpaceShuttle,2019-11-08 12:00:00,-19.9228175,27.52226
1599,TIE Fighter,2019-11-08 12:00:00,-19.9163245,27.520923
1600,TIE Fighter,2019-11-08 12:00:00,-19.9182625,27.51672
1601,TIE Fighter,2019-11-08 12:00:00,-19.9181305,27.51653
1602,TIE Fighter,2019-11-08 12:00:00,-19.9154545,27.516338
1603,TIE Fighter,2019-11-08 12:00:00,-19.9171345,27.516157
1604,TIE Fighter,2019-11-08 12:00:00,-19.9155895,27.520857
1605,TIE Fighter,2019-11-08 12:00:00,-19.9209045,27.519846
1606,TIE Fighter,2019-11-08 12:00:00,-19.9178685,27.519289
1607,Civilian Star Shuttle,2019-11-08 12:00:00,-19.9191795,27.51825
1608,TIE Fighter,2019-11-08 12:00:00,-19.9188505,27.517462
1609,TIE Fighter,2019-11-08 12:00:00,-19.9152655,27.517193
1610,TIE Fighter,2019-11-08 12:00:00,-19.9149015,27.516628
1611,Imperial SpaceShuttle,2019-11-14 12:00:00,-19.9332475,27.534342
1612,Imperial SpaceShuttle,2019-11-14 12:00:00,-19.9325015,27.533183
1613,TIE Fighter,2019-11-14 12:00:00,-19.9156035,27.520869
1614,TIE Fighter,2019-11-14 12:00:00,-19.9483475,27.557968
1615,Imperial SpaceShuttle,2019-11-14 12:00:00,-19.9491805,27.555748
1616,TIE Fighter,2019-11-14 12:00:00,-19.9503155,27.552951
1617,TIE Fighter,2019-11-14 12:00:00,-19.9510535,27.552834
1618,TIE Fighter,2019-11-14 12:00:00,-19.9458895,27.552176
1619,TIE Fighter,2019-11-14 12:00:00,-19.9501465,27.552077
1620,TIE Fighter,2019-11-14 12:00:00,-19.9509065,27.551948
1621,TIE Fighter,2019-11-14 12:00:00,-19.9489495,27.551059
1622,Imperial SpaceShuttle,2019-11-14 12:00:00,-19.9453115,27.549935
1623,TIE Fighter,2019-11-14 12:00:00,-19.9478075,27.548685
1624,Imperial SpaceShuttle,2019-11-14 12:00:00,-19.9491345,27.547095
1625,Imperial SpaceShuttle,2019-11-14 12:00:00,-19.9457055,27.546901
1626,Imperial SpaceShuttle,2019-11-14 12:00:00,-19.9374265,27.543393
1627,TIE bomber,2019-11-14 12:00:00,-19.9317165,27.534428
1628,TIE bomber,2019-11-14 12:00:00,-19.9309875,27.532934
1629,Imperial SpaceShuttle,2019-11-14 12:00:00,-19.9284345,27.53282
1630,Imperial SpaceShuttle,2019-11-14 12:00:00,-19.9274325,27.531794
1631,TIE Fighter,2019-11-14 12:00:00,-19.9288825,27.531624
1632,TIE bomber,2019-11-14 12:00:00,-19.9280545,27.5305
1633,TIE Fighter,2019-11-14 12:00:00,-19.9259865,27.530263
1634,TIE bomber,2019-11-14 12:00:00,-19.9271075,27.528814
1635,TIE bomber,2019-11-14 12:00:00,-19.9259455,27.527905
1636,TIE bomber,2019-11-14 12:00:00,-19.9273925,27.527472
1637,TIE bomber,2019-11-14 12:00:00,-19.9261965,27.526587
1638,Imperial SpaceShuttle,2019-11-14 12:00:00,-19.9228025,27.522264
1639,TIE Fighter,2019-11-14 12:00:00,-19.9163405,27.520935
1640,TIE Fighter,2019-11-14 12:00:00,-19.9208985,27.519849
1641,TIE Fighter,2019-11-14 12:00:00,-19.9178675,27.519292
1642,Imperial SpaceShuttle,2019-11-14 12:00:00,-19.9192635,27.518269
1643,TIE Fighter,2019-11-14 12:00:00,-19.9188745,27.517475
1644,TIE Fighter,2019-11-14 12:00:00,-19.9152605,27.517197
1645,TIE Fighter,2019-11-14 12:00:00,-19.9148865,27.516626
1646,TIE Fighter,2019-11-14 12:00:00,-19.9182865,27.516725
1647,TIE Fighter,2019-11-14 12:00:00,-19.9181555,27.516536
1648,TIE Fighter,2019-11-14 12:00:00,-19.9154625,27.516342
1649,TIE Fighter,2019-11-14 12:00:00,-19.9171295,27.516161
