id,level2,stream_date,lon,lat
1697,Imperial SpaceShuttle,2019-01-20 12:00:00,-19.9374215,27.543376
1698,Imperial SpaceShuttle,2019-01-20 12:00:00,-19.9356705,27.536561
1699,Imperial SpaceShuttle,2019-01-20 12:00:00,-19.9366255,27.535532
1700,TIE bomber,2019-01-20 12:00:00,-19.9316985,27.534422
1701,Imperial SpaceShuttle,2019-01-20 12:00:00,-19.9332225,27.534335
1702,Imperial SpaceShuttle,2019-01-20 12:00:00,-19.9324745,27.533179
1703,Imperial SpaceShuttle,2019-01-20 12:00:00,-19.9284065,27.532819
1704,TIE bomber,2019-01-20 12:00:00,-19.9309695,27.53292
1705,Imperial SpaceShuttle,2019-01-20 12:00:00,-19.9273995,27.531787
1706,TIE Fighter,2019-01-20 12:00:00,-19.9288705,27.531616
1707,TIE bomber,2019-01-20 12:00:00,-19.9280275,27.530487
1708,TIE Fighter,2019-01-20 12:00:00,-19.9259835,27.530269
1709,TIE bomber,2019-01-20 12:00:00,-19.9270955,27.52881
1710,TIE bomber,2019-01-20 12:00:00,-19.9259115,27.527905
1711,TIE bomber,2019-01-20 12:00:00,-19.9273745,27.527464
1712,TIE bomber,2019-01-20 12:00:00,-19.9261815,27.526588
1713,Civilian Star Shuttle,2019-01-20 12:00:00,-19.9228005,27.522272
1714,TIE Fighter,2019-01-20 12:00:00,-19.9163325,27.520921
1715,TIE Fighter,2019-01-20 12:00:00,-19.9155985,27.520855
1716,TIE Fighter,2019-01-20 12:00:00,-19.9208895,27.519846
1717,TIE Fighter,2019-01-20 12:00:00,-19.9178655,27.519292
1718,Imperial SpaceShuttle,2019-01-20 12:00:00,-19.9192265,27.518228
1719,TIE Fighter,2019-01-20 12:00:00,-19.9188605,27.517461
1720,TIE Fighter,2019-01-20 12:00:00,-19.9152495,27.517198
1721,TIE Fighter,2019-01-20 12:00:00,-19.9148775,27.516626
1722,TIE Fighter,2019-01-20 12:00:00,-19.9182745,27.516718
1723,TIE Fighter,2019-01-20 12:00:00,-19.9181435,27.516529
1724,TIE Fighter,2019-01-20 12:00:00,-19.9154515,27.516334
1725,TIE Fighter,2019-01-20 12:00:00,-19.9171255,27.516156
1726,TIE Fighter,2019-01-20 12:00:00,-19.9483395,27.557959
1727,TIE Fighter,2019-01-20 12:00:00,-19.9510515,27.552838
1728,TIE Fighter,2019-01-20 12:00:00,-19.9458945,27.552166
1729,TIE Fighter,2019-01-20 12:00:00,-19.9501405,27.552067
1730,TIE Fighter,2019-01-20 12:00:00,-19.9508995,27.551949
1731,TIE Fighter,2019-01-20 12:00:00,-19.9489475,27.551056
1732,Civilian Star Shuttle,2019-01-20 12:00:00,-19.9353525,27.54882
1733,TIE Fighter,2019-01-20 12:00:00,-19.9478155,27.548695
1734,TIE Fighter,2026-01-20 12:00:00,-19.9501385,27.552068
1735,TIE Fighter,2026-01-20 12:00:00,-19.9509015,27.55195
1736,Imperial SpaceShuttle,2026-01-20 12:00:00,-19.9284195,27.532823
1737,TIE Fighter,2026-01-20 12:00:00,-19.9181435,27.516534
1738,TIE Fighter,2026-01-20 12:00:00,-19.9154555,27.516345
1739,TIE Fighter,2026-01-20 12:00:00,-19.9483305,27.557958
1740,Imperial SpaceShuttle,2026-01-20 12:00:00,-19.9491665,27.555739
1741,TIE Fighter,2026-01-20 12:00:00,-19.9503085,27.552944
1742,TIE Fighter,2026-01-20 12:00:00,-19.9510485,27.552837
1743,TIE Fighter,2026-01-20 12:00:00,-19.9458855,27.552167
1744,TIE Fighter,2026-01-20 12:00:00,-19.9489435,27.55106
1745,Imperial SpaceShuttle,2026-01-20 12:00:00,-19.9452895,27.549924
1746,Civilian Star Shuttle,2026-01-20 12:00:00,-19.9353575,27.548821
1747,TIE Fighter,2026-01-20 12:00:00,-19.9478055,27.548691
1748,Imperial SpaceShuttle,2026-01-20 12:00:00,-19.9491185,27.547092
1749,Imperial SpaceShuttle,2026-01-20 12:00:00,-19.9456935,27.546896
1750,Imperial SpaceShuttle,2026-01-20 12:00:00,-19.9374145,27.543393
1751,TIE Fighter,2026-01-20 12:00:00,-19.9386875,27.539246
1752,TIE bomber,2026-01-20 12:00:00,-19.9316965,27.534424
1753,Imperial SpaceShuttle,2026-01-20 12:00:00,-19.9332275,27.53434
1754,Imperial SpaceShuttle,2026-01-20 12:00:00,-19.9324765,27.533183
1755,TIE bomber,2026-01-20 12:00:00,-19.9309665,27.532928
1756,Imperial SpaceShuttle,2026-01-20 12:00:00,-19.9274125,27.531796
1757,TIE Fighter,2026-01-20 12:00:00,-19.9288755,27.531622
1758,TIE bomber,2026-01-20 12:00:00,-19.9280425,27.530492
1759,TIE Fighter,2026-01-20 12:00:00,-19.9259885,27.530273
1760,TIE Fighter,2026-01-20 12:00:00,-19.9244645,27.529279
1761,TIE bomber,2026-01-20 12:00:00,-19.9270985,27.528804
1762,TIE bomber,2026-01-20 12:00:00,-19.9259185,27.527904
1763,TIE bomber,2026-01-20 12:00:00,-19.9273825,27.527467
1764,TIE bomber,2026-01-20 12:00:00,-19.9261835,27.526589
1765,Imperial SpaceShuttle,2026-01-20 12:00:00,-19.9228015,27.522276
1766,TIE Fighter,2026-01-20 12:00:00,-19.9163395,27.520924
1767,TIE Fighter,2026-01-20 12:00:00,-19.9155985,27.520857
1768,TIE Fighter,2026-01-20 12:00:00,-19.9208945,27.519853
1769,TIE Fighter,2026-01-20 12:00:00,-19.9178645,27.519294
1770,Imperial SpaceShuttle,2026-01-20 12:00:00,-19.9192285,27.518238
1771,TIE Fighter,2026-01-20 12:00:00,-19.9188665,27.517461
1772,TIE Fighter,2026-01-20 12:00:00,-19.9152575,27.517209
1773,TIE Fighter,2026-01-20 12:00:00,-19.9148865,27.516635
1774,TIE Fighter,2026-01-20 12:00:00,-19.9182775,27.516718
1775,TIE Fighter,2026-01-20 12:00:00,-19.9171375,27.516163
1776,Imperial SpaceShuttle,2029-01-20 12:00:00,-19.9374275,27.543348
1777,TIE Fighter,2029-01-20 12:00:00,-19.9385005,27.538991
1778,TIE bomber,2029-01-20 12:00:00,-19.9261965,27.526576
1779,TIE Fighter,2029-01-20 12:00:00,-19.9483375,27.557959
1780,Imperial SpaceShuttle,2029-01-20 12:00:00,-19.9491705,27.555734
1781,TIE Fighter,2029-01-20 12:00:00,-19.9503115,27.552949
1782,TIE Fighter,2029-01-20 12:00:00,-19.9510535,27.552838
1783,TIE Fighter,2029-01-20 12:00:00,-19.9458855,27.552165
1784,TIE Fighter,2029-01-20 12:00:00,-19.9501525,27.552059
1785,TIE Fighter,2029-01-20 12:00:00,-19.9509085,27.551942
1786,TIE Fighter,2029-01-20 12:00:00,-19.9489505,27.551053
1787,Imperial SpaceShuttle,2029-01-20 12:00:00,-19.9452985,27.549917
1788,Civilian Star Shuttle,2029-01-20 12:00:00,-19.9353495,27.548824
1789,TIE Fighter,2029-01-20 12:00:00,-19.9478145,27.548686
1790,Imperial SpaceShuttle,2029-01-20 12:00:00,-19.9456975,27.546884
1791,Imperial SpaceShuttle,2029-01-20 12:00:00,-19.9491355,27.547041
1792,TIE bomber,2029-01-20 12:00:00,-19.9317175,27.534408
1793,Imperial SpaceShuttle,2029-01-20 12:00:00,-19.9332495,27.534321
1794,Imperial SpaceShuttle,2029-01-20 12:00:00,-19.9325045,27.53316
1795,TIE bomber,2029-01-20 12:00:00,-19.9309845,27.532913
1796,Imperial SpaceShuttle,2029-01-20 12:00:00,-19.9284395,27.532792
1797,Imperial SpaceShuttle,2029-01-20 12:00:00,-19.9274455,27.53176
1798,TIE Fighter,2029-01-20 12:00:00,-19.9288785,27.531605
1799,TIE bomber,2029-01-20 12:00:00,-19.9280485,27.530473
1800,TIE Fighter,2029-01-20 12:00:00,-19.9260015,27.530254
1801,TIE bomber,2029-01-20 12:00:00,-19.9271105,27.528796
1802,TIE bomber,2029-01-20 12:00:00,-19.9259295,27.527887
1803,TIE bomber,2029-01-20 12:00:00,-19.9273925,27.52746
1804,Imperial SpaceShuttle,2029-01-20 12:00:00,-19.9228135,27.522256
1805,TIE Fighter,2029-01-20 12:00:00,-19.9163415,27.520912
1806,TIE Fighter,2029-01-20 12:00:00,-19.9156055,27.520849
1807,TIE Fighter,2029-01-20 12:00:00,-19.9209115,27.519836
1808,TIE Fighter,2029-01-20 12:00:00,-19.9178695,27.519284
1809,Imperial SpaceShuttle,2029-01-20 12:00:00,-19.9192405,27.518216
1810,TIE Fighter,2029-01-20 12:00:00,-19.9188685,27.517455
1811,TIE Fighter,2029-01-20 12:00:00,-19.9152745,27.517184
1812,TIE Fighter,2029-01-20 12:00:00,-19.9149005,27.516613
1813,TIE Fighter,2029-01-20 12:00:00,-19.9182815,27.516712
1814,TIE Fighter,2029-01-20 12:00:00,-19.9181475,27.516517
1815,TIE Fighter,2029-01-20 12:00:00,-19.9154615,27.516329
1816,TIE Fighter,2029-01-20 12:00:00,-19.9171325,27.51615
1817,Civilian Star Shuttle,2029-01-20 12:00:00,-19.9382215,27.538725
1818,Imperial SpaceShuttle,2006-02-20 12:00:00,-19.9374225,27.543401
1819,TIE bomber,2006-02-20 12:00:00,-19.9317185,27.534422
1820,Imperial SpaceShuttle,2006-02-20 12:00:00,-19.9228045,27.522288
1821,TIE Fighter,2006-02-20 12:00:00,-19.9483295,27.55796
1822,TIE Fighter,2006-02-20 12:00:00,-19.9479785,27.555503
1823,TIE Fighter,2006-02-20 12:00:00,-19.9483795,27.556056
1824,Imperial SpaceShuttle,2006-02-20 12:00:00,-19.9491675,27.555743
1825,TIE Fighter,2006-02-20 12:00:00,-19.9496095,27.554718
1826,TIE Fighter,2006-02-20 12:00:00,-19.9496725,27.553913
1827,TIE Fighter,2006-02-20 12:00:00,-19.9457355,27.553113
1828,TIE Fighter,2006-02-20 12:00:00,-19.9464275,27.553052
1829,TIE Fighter,2006-02-20 12:00:00,-19.9503115,27.552944
1830,TIE Fighter,2006-02-20 12:00:00,-19.9510495,27.552841
1831,TIE Fighter,2006-02-20 12:00:00,-19.9460585,27.552092
1832,TIE Fighter,2006-02-20 12:00:00,-19.9501395,27.552073
1833,TIE Fighter,2006-02-20 12:00:00,-19.9508995,27.551955
1834,TIE Fighter,2006-02-20 12:00:00,-19.9489425,27.551062
1835,Imperial SpaceShuttle,2006-02-20 12:00:00,-19.9452905,27.549927
1836,TIE Fighter,2006-02-20 12:00:00,-19.9478045,27.54869
1837,Imperial SpaceShuttle,2006-02-20 12:00:00,-19.9491175,27.547109
1838,Imperial SpaceShuttle,2006-02-20 12:00:00,-19.9456925,27.546897
1839,Imperial SpaceShuttle,2006-02-20 12:00:00,-19.9332375,27.534339
1840,Imperial SpaceShuttle,2006-02-20 12:00:00,-19.9324865,27.533181
1841,TIE bomber,2006-02-20 12:00:00,-19.9309735,27.532933
1842,Imperial SpaceShuttle,2006-02-20 12:00:00,-19.9284235,27.532822
1843,Imperial SpaceShuttle,2006-02-20 12:00:00,-19.9274195,27.531804
1844,TIE Fighter,2006-02-20 12:00:00,-19.9288805,27.531622
1845,TIE bomber,2006-02-20 12:00:00,-19.9280475,27.530492
1846,TIE Fighter,2006-02-20 12:00:00,-19.9259925,27.530275
1847,TIE bomber,2006-02-20 12:00:00,-19.9271045,27.528805
1848,TIE bomber,2006-02-20 12:00:00,-19.9259175,27.527911
1849,TIE bomber,2006-02-20 12:00:00,-19.9273825,27.527472
1850,TIE bomber,2006-02-20 12:00:00,-19.9261885,27.526601
1851,TIE Fighter,2006-02-20 12:00:00,-19.9163405,27.520922
1852,TIE Fighter,2006-02-20 12:00:00,-19.9155995,27.520862
1853,TIE Fighter,2006-02-20 12:00:00,-19.9208945,27.519864
1854,TIE Fighter,2006-02-20 12:00:00,-19.9178625,27.519296
1855,Imperial SpaceShuttle,2006-02-20 12:00:00,-19.9192255,27.51824
1856,TIE Fighter,2006-02-20 12:00:00,-19.9188625,27.517464
1857,TIE Fighter,2006-02-20 12:00:00,-19.9152605,27.517209
1858,TIE Fighter,2006-02-20 12:00:00,-19.9148895,27.516638
1859,TIE Fighter,2006-02-20 12:00:00,-19.9182745,27.516724
1860,TIE Fighter,2006-02-20 12:00:00,-19.9181425,27.516532
1861,TIE Fighter,2006-02-20 12:00:00,-19.9154535,27.516348
1862,TIE Fighter,2006-02-20 12:00:00,-19.9171305,27.516162
1863,TIE Fighter,2022-02-20 12:00:00,-19.9474595,27.553234
1864,Imperial SpaceShuttle,2022-02-20 12:00:00,-19.9274275,27.531776
1865,TIE Fighter,2022-02-20 12:00:00,-19.9288745,27.531614
1866,TIE Fighter,2022-02-20 12:00:00,-19.9136475,27.518709
1867,TIE Fighter,2022-02-20 12:00:00,-19.9483345,27.557959
1868,TIE Fighter,2022-02-20 12:00:00,-19.9460725,27.557378
1869,TIE Fighter,2022-02-20 12:00:00,-19.9484335,27.557314
1870,TIE Fighter,2022-02-20 12:00:00,-19.9316875,27.556163
1871,TIE Fighter,2022-02-20 12:00:00,-19.9507425,27.555951
1872,Imperial SpaceShuttle,2022-02-20 12:00:00,-19.9491645,27.555738
1873,TIE Fighter,2022-02-20 12:00:00,-19.9474855,27.55462
1874,TIE Fighter,2022-02-20 12:00:00,-19.9473265,27.554802
1875,TIE Fighter,2022-02-20 12:00:00,-19.9468315,27.554904
1876,TIE Fighter,2022-02-20 12:00:00,-19.9514825,27.554545
1877,TIE Fighter,2022-02-20 12:00:00,-19.9486515,27.553502
1878,TIE Fighter,2022-02-20 12:00:00,-19.9503105,27.552952
1879,TIE Fighter,2022-02-20 12:00:00,-19.9510535,27.552839
1880,TIE Fighter,2022-02-20 12:00:00,-19.9447985,27.552373
1881,TIE Fighter,2022-02-20 12:00:00,-19.9448735,27.552259
1882,TIE Fighter,2022-02-20 12:00:00,-19.9469495,27.552098
1883,TIE Fighter,2022-02-20 12:00:00,-19.9501415,27.552065
1884,TIE Fighter,2022-02-20 12:00:00,-19.9509015,27.551949
1885,TIE Fighter,2022-02-20 12:00:00,-19.9489505,27.551054
1886,Imperial SpaceShuttle,2022-02-20 12:00:00,-19.9452985,27.549918
1887,Civilian Star Shuttle,2022-02-20 12:00:00,-19.9353525,27.548824
1888,TIE Fighter,2022-02-20 12:00:00,-19.9478115,27.548692
1889,Imperial SpaceShuttle,2022-02-20 12:00:00,-19.9491285,27.547065
1890,Imperial SpaceShuttle,2022-02-20 12:00:00,-19.9456995,27.546895
1891,Imperial SpaceShuttle,2022-02-20 12:00:00,-19.9374245,27.543368
1892,TIE bomber,2022-02-20 12:00:00,-19.9317085,27.534409
1893,Imperial SpaceShuttle,2022-02-20 12:00:00,-19.9332385,27.534326
1894,Imperial SpaceShuttle,2022-02-20 12:00:00,-19.9324865,27.533173
1895,TIE bomber,2022-02-20 12:00:00,-19.9309765,27.532918
1896,Imperial SpaceShuttle,2022-02-20 12:00:00,-19.9284265,27.532804
1897,TIE bomber,2022-02-20 12:00:00,-19.9280455,27.530477
1898,TIE Fighter,2022-02-20 12:00:00,-19.9259935,27.530261
1899,TIE bomber,2022-02-20 12:00:00,-19.9271015,27.528798
1900,TIE bomber,2022-02-20 12:00:00,-19.9259245,27.527889
1901,TIE bomber,2022-02-20 12:00:00,-19.9273835,27.527464
1902,TIE bomber,2022-02-20 12:00:00,-19.9261905,27.526583
1903,Imperial SpaceShuttle,2022-02-20 12:00:00,-19.9228055,27.522266
1904,TIE Fighter,2022-02-20 12:00:00,-19.9152005,27.521258
1905,TIE Fighter,2022-02-20 12:00:00,-19.9179195,27.520835
1906,TIE Fighter,2022-02-20 12:00:00,-19.9180045,27.520909
1907,TIE Fighter,2022-02-20 12:00:00,-19.9209065,27.519839
1908,TIE Fighter,2022-02-20 12:00:00,-19.9178665,27.519281
1909,TIE Fighter,2022-02-20 12:00:00,-19.9147185,27.518335
1910,Imperial SpaceShuttle,2022-02-20 12:00:00,-19.9192325,27.518216
1911,TIE Fighter,2022-02-20 12:00:00,-19.9188625,27.517452
1912,TIE Fighter,2022-02-20 12:00:00,-19.9160725,27.517378
1913,TIE Fighter,2022-02-20 12:00:00,-19.9140335,27.517222
1914,TIE Fighter,2022-02-20 12:00:00,-19.9148885,27.516612
1915,TIE Fighter,2022-02-20 12:00:00,-19.9154605,27.516325
1916,TIE Fighter,2022-02-20 12:00:00,-19.9187255,27.516272
1917,TIE Fighter,2022-02-20 12:00:00,-19.9188435,27.51642
1918,TIE Fighter,2022-02-20 12:00:00,-19.9172285,27.515412
1919,TIE Fighter,2025-02-20 12:00:00,-19.9509015,27.551942
1920,TIE Fighter,2025-02-20 12:00:00,-19.9489515,27.551058
1921,TIE bomber,2025-02-20 12:00:00,-19.9280615,27.530482
1922,TIE Fighter,2025-02-20 12:00:00,-19.9188505,27.516434
1923,TIE Fighter,2025-02-20 12:00:00,-19.9172305,27.515427
1924,TIE Fighter,2025-02-20 12:00:00,-19.9483365,27.557952
1925,TIE Fighter,2025-02-20 12:00:00,-19.9460745,27.557378
1926,TIE Fighter,2025-02-20 12:00:00,-19.9484335,27.55731
1927,TIE Fighter,2025-02-20 12:00:00,-19.9507485,27.555952
1928,Imperial SpaceShuttle,2025-02-20 12:00:00,-19.9491775,27.555736
1929,TIE Fighter,2025-02-20 12:00:00,-19.9473155,27.554786
1930,TIE Fighter,2025-02-20 12:00:00,-19.9474805,27.554609
1931,TIE Fighter,2025-02-20 12:00:00,-19.9468285,27.5549
1932,TIE Fighter,2025-02-20 12:00:00,-19.9514865,27.55455
1933,TIE Fighter,2025-02-20 12:00:00,-19.9486525,27.553504
1934,TIE Fighter,2025-02-20 12:00:00,-19.9474565,27.553224
1935,TIE Fighter,2025-02-20 12:00:00,-19.9503155,27.552944
1936,TIE Fighter,2025-02-20 12:00:00,-19.9510535,27.552835
1937,TIE Fighter,2025-02-20 12:00:00,-19.9448665,27.552254
1938,TIE Fighter,2025-02-20 12:00:00,-19.9447985,27.552369
1939,TIE Fighter,2025-02-20 12:00:00,-19.9469485,27.552091
1940,TIE Fighter,2025-02-20 12:00:00,-19.9501495,27.552061
1941,Imperial SpaceShuttle,2025-02-20 12:00:00,-19.9453025,27.54992
1942,TIE Fighter,2025-02-20 12:00:00,-19.9478105,27.548681
1943,Imperial SpaceShuttle,2025-02-20 12:00:00,-19.9491365,27.547084
1944,Imperial SpaceShuttle,2025-02-20 12:00:00,-19.9456995,27.546893
1945,Imperial SpaceShuttle,2025-02-20 12:00:00,-19.9374335,27.543387
1946,TIE bomber,2025-02-20 12:00:00,-19.9317175,27.534429
1947,Imperial SpaceShuttle,2025-02-20 12:00:00,-19.9332415,27.534333
1948,Imperial SpaceShuttle,2025-02-20 12:00:00,-19.9324995,27.533179
1949,TIE bomber,2025-02-20 12:00:00,-19.9309845,27.532925
1950,Imperial SpaceShuttle,2025-02-20 12:00:00,-19.9284365,27.532821
1951,Imperial SpaceShuttle,2025-02-20 12:00:00,-19.9274435,27.531793
1952,TIE Fighter,2025-02-20 12:00:00,-19.9288785,27.531625
1953,TIE Fighter,2025-02-20 12:00:00,-19.9259975,27.530278
1954,TIE bomber,2025-02-20 12:00:00,-19.9271095,27.528806
1955,TIE bomber,2025-02-20 12:00:00,-19.9259305,27.527898
1956,TIE bomber,2025-02-20 12:00:00,-19.9273885,27.527468
1957,TIE bomber,2025-02-20 12:00:00,-19.9261915,27.526585
1958,TIE Fighter,2025-02-20 12:00:00,-19.9152045,27.521264
1959,TIE Fighter,2025-02-20 12:00:00,-19.9179255,27.520835
1960,TIE Fighter,2025-02-20 12:00:00,-19.9180035,27.52091
1961,TIE Fighter,2025-02-20 12:00:00,-19.9209035,27.519849
1962,TIE Fighter,2025-02-20 12:00:00,-19.9178715,27.519287
1963,TIE Fighter,2025-02-20 12:00:00,-19.9136585,27.518725
1964,TIE Fighter,2025-02-20 12:00:00,-19.9147275,27.51835
1965,Civilian Star Shuttle,2025-02-20 12:00:00,-19.9192405,27.518231
1966,TIE Fighter,2025-02-20 12:00:00,-19.9148095,27.517611
1967,TIE Fighter,2025-02-20 12:00:00,-19.9188655,27.517457
1968,TIE Fighter,2025-02-20 12:00:00,-19.9160765,27.517388
1969,TIE Fighter,2025-02-20 12:00:00,-19.9154645,27.516337
1970,TIE Fighter,2025-02-20 12:00:00,-19.9148985,27.516626
1971,TIE Fighter,2025-02-20 12:00:00,-19.9187305,27.516286
1972,TIE Fighter,2025-02-20 12:00:00,-19.9173675,27.515409
1973,TIE Fighter,2028-02-20 12:00:00,-19.9447195,27.551977
1974,TIE Fighter,2028-02-20 12:00:00,-19.9448885,27.551984
1975,Imperial SpaceShuttle,2028-02-20 12:00:00,-19.9456995,27.546892
1976,TIE Fighter,2028-02-20 12:00:00,-19.9178685,27.519292
1977,TIE Fighter,2028-02-20 12:00:00,-19.9183305,27.518843
1978,TIE Fighter,2028-02-20 12:00:00,-19.9482105,27.557746
1979,TIE Fighter,2028-02-20 12:00:00,-19.9480915,27.557553
1980,TIE Fighter,2028-02-20 12:00:00,-19.9483325,27.557957
1981,Imperial SpaceShuttle,2028-02-20 12:00:00,-19.9491615,27.555738
1982,TIE Fighter,2028-02-20 12:00:00,-19.9510535,27.552837
1983,TIE Fighter,2028-02-20 12:00:00,-19.9512565,27.552604
1984,TIE Fighter,2028-02-20 12:00:00,-19.9514045,27.553089
1985,TIE Fighter,2028-02-20 12:00:00,-19.9503095,27.552947
1986,TIE Fighter,2028-02-20 12:00:00,-19.9501415,27.55206
1987,TIE Fighter,2028-02-20 12:00:00,-19.9509025,27.551944
1988,TIE Fighter,2028-02-20 12:00:00,-19.9482815,27.551098
1989,TIE Fighter,2028-02-20 12:00:00,-19.9478515,27.551127
1990,TIE Fighter,2028-02-20 12:00:00,-19.9480615,27.551109
1991,TIE Fighter,2028-02-20 12:00:00,-19.9476575,27.551142
1992,TIE Fighter,2028-02-20 12:00:00,-19.9484515,27.551091
1993,TIE Fighter,2028-02-20 12:00:00,-19.9486275,27.551077
1994,TIE Fighter,2028-02-20 12:00:00,-19.9489475,27.55105
1995,Imperial SpaceShuttle,2028-02-20 12:00:00,-19.9452925,27.549917
1996,Civilian Star Shuttle,2028-02-20 12:00:00,-19.9353475,27.548821
1997,TIE Fighter,2028-02-20 12:00:00,-19.9478115,27.54869
1998,Imperial SpaceShuttle,2028-02-20 12:00:00,-19.9491245,27.547061
1999,Imperial SpaceShuttle,2028-02-20 12:00:00,-19.9374225,27.543361
2000,TIE bomber,2028-02-20 12:00:00,-19.9317075,27.534412
2001,Imperial SpaceShuttle,2028-02-20 12:00:00,-19.9332345,27.534332
2002,Imperial SpaceShuttle,2028-02-20 12:00:00,-19.9324865,27.533172
2003,TIE bomber,2028-02-20 12:00:00,-19.9309745,27.532922
2004,Imperial SpaceShuttle,2028-02-20 12:00:00,-19.9284255,27.532806
2005,Imperial SpaceShuttle,2028-02-20 12:00:00,-19.9274255,27.531772
2006,TIE Fighter,2028-02-20 12:00:00,-19.9288735,27.531617
2007,TIE bomber,2028-02-20 12:00:00,-19.9280475,27.530481
2008,TIE Fighter,2028-02-20 12:00:00,-19.9259905,27.530263
2009,TIE bomber,2028-02-20 12:00:00,-19.9271035,27.528802
2010,TIE bomber,2028-02-20 12:00:00,-19.9259215,27.527894
2011,TIE bomber,2028-02-20 12:00:00,-19.9273855,27.527466
2012,TIE bomber,2028-02-20 12:00:00,-19.9261905,27.526585
2013,Imperial SpaceShuttle,2028-02-20 12:00:00,-19.9228035,27.522264
2014,TIE Fighter,2028-02-20 12:00:00,-19.9209055,27.519845
2015,TIE Fighter,2028-02-20 12:00:00,-19.9179485,27.519133
2016,TIE Fighter,2028-02-20 12:00:00,-19.9185135,27.51872
2017,TIE Fighter,2028-02-20 12:00:00,-19.9180925,27.519018
2018,TIE Fighter,2028-02-20 12:00:00,-19.9138105,27.518662
2019,TIE Fighter,2028-02-20 12:00:00,-19.9142495,27.519174
2020,TIE Fighter,2028-02-20 12:00:00,-19.9141595,27.518833
2021,TIE Fighter,2028-02-20 12:00:00,-19.9186965,27.518591
2022,TIE Fighter,2028-02-20 12:00:00,-19.9188505,27.518489
2023,TIE Fighter,2028-02-20 12:00:00,-19.9190245,27.518358
2024,Imperial SpaceShuttle,2028-02-20 12:00:00,-19.9192295,27.518221
2025,TIE Fighter,2028-02-20 12:00:00,-19.9193635,27.518112
2026,TIE Fighter,2028-02-20 12:00:00,-19.9153965,27.516227
2027,TIE Fighter,2028-02-20 12:00:00,-19.9154995,27.516362
2028,TIE Fighter,2028-02-20 12:00:00,-19.9485295,27.551084
2029,TIE Fighter,2007-03-20 12:00:00,-19.9481005,27.557554
2030,TIE Fighter,2007-03-20 12:00:00,-19.9483415,27.55796
2031,TIE Fighter,2007-03-20 12:00:00,-19.9482145,27.557753
2032,Imperial SpaceShuttle,2007-03-20 12:00:00,-19.9491725,27.555736
2033,TIE Fighter,2007-03-20 12:00:00,-19.9510555,27.552838
2034,TIE Fighter,2007-03-20 12:00:00,-19.9514135,27.553088
2035,TIE Fighter,2007-03-20 12:00:00,-19.9512565,27.552602
2036,TIE Fighter,2007-03-20 12:00:00,-19.9503125,27.552948
2037,TIE Fighter,2007-03-20 12:00:00,-19.9501505,27.552062
2038,TIE Fighter,2007-03-20 12:00:00,-19.9447255,27.55198
2039,TIE Fighter,2007-03-20 12:00:00,-19.9448915,27.551984
2040,TIE Fighter,2007-03-20 12:00:00,-19.9509075,27.551941
2041,TIE Fighter,2007-03-20 12:00:00,-19.9482835,27.551101
2042,TIE Fighter,2007-03-20 12:00:00,-19.9480665,27.551107
2043,TIE Fighter,2007-03-20 12:00:00,-19.9478555,27.551133
2044,TIE Fighter,2007-03-20 12:00:00,-19.9476595,27.551142
2045,TIE Fighter,2007-03-20 12:00:00,-19.9486265,27.551076
2046,TIE Fighter,2007-03-20 12:00:00,-19.9484555,27.551093
2047,TIE Fighter,2007-03-20 12:00:00,-19.9489515,27.551055
2048,Imperial SpaceShuttle,2007-03-20 12:00:00,-19.9452985,27.549918
2049,Civilian Star Shuttle,2007-03-20 12:00:00,-19.9353345,27.54881
2050,TIE Fighter,2007-03-20 12:00:00,-19.9478125,27.548689
2051,Imperial SpaceShuttle,2007-03-20 12:00:00,-19.9491335,27.547062
2052,Imperial SpaceShuttle,2007-03-20 12:00:00,-19.9457005,27.546892
2053,Imperial SpaceShuttle,2007-03-20 12:00:00,-19.9374335,27.543362
2054,TIE bomber,2007-03-20 12:00:00,-19.9317155,27.534421
2055,Imperial SpaceShuttle,2007-03-20 12:00:00,-19.9332455,27.53433
2056,Imperial SpaceShuttle,2007-03-20 12:00:00,-19.9324965,27.533178
2057,TIE bomber,2007-03-20 12:00:00,-19.9309825,27.532922
2058,Imperial SpaceShuttle,2007-03-20 12:00:00,-19.9284405,27.532809
2059,Imperial SpaceShuttle,2007-03-20 12:00:00,-19.9274435,27.531776
2060,TIE Fighter,2007-03-20 12:00:00,-19.9288775,27.531616
2061,TIE bomber,2007-03-20 12:00:00,-19.9280605,27.530481
2062,TIE Fighter,2007-03-20 12:00:00,-19.9260015,27.530268
2063,TIE bomber,2007-03-20 12:00:00,-19.9271045,27.528804
2064,TIE bomber,2007-03-20 12:00:00,-19.9259275,27.527894
2065,TIE bomber,2007-03-20 12:00:00,-19.9273855,27.527467
2066,TIE bomber,2007-03-20 12:00:00,-19.9261995,27.526586
2067,Imperial SpaceShuttle,2007-03-20 12:00:00,-19.9228155,27.522263
2068,TIE Fighter,2007-03-20 12:00:00,-19.9209105,27.519842
2069,TIE Fighter,2007-03-20 12:00:00,-19.9181005,27.519015
2070,TIE Fighter,2007-03-20 12:00:00,-19.9179535,27.519133
2071,TIE Fighter,2007-03-20 12:00:00,-19.9185215,27.518718
2072,TIE Fighter,2007-03-20 12:00:00,-19.9178735,27.519289
2073,TIE Fighter,2007-03-20 12:00:00,-19.9183375,27.518843
